id,user,uid,version,changeset,timestamp
10128474,mvexel,8909,17,68569837,2019-03-27T02:25:41Z
10128475,TheDutchMan13,1330847,7,49209938,2017-06-02T23:31:49Z
10128476,TheDutchMan13,1330847,3,49209938,2017-06-02T23:31:49Z
10128477,TheDutchMan13,1330847,2,49209938,2017-06-02T23:31:49Z
10128495,TheDutchMan13,1330847,12,49209938,2017-06-02T23:31:51Z
10128498,timawesomeness,6228256,5,49878400,2017-06-28T04:49:57Z
10128504,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:51Z
10128508,payelgh,8683377,11,63533674,2018-10-15T09:50:12Z
10128510,TheDutchMan13,1330847,6,49209938,2017-06-02T23:31:52Z
10128511,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:52Z
10128520,troddinrazor,7181677,7,54471537,2017-12-08T22:10:27Z
10128531,TheDutchMan13,1330847,6,49209938,2017-06-02T23:31:53Z
10128533,TheDutchMan13,1330847,3,49209938,2017-06-02T23:31:53Z
10128557,achantav,8476270,7,63746980,2018-10-22T06:38:30Z
10128570,annakulikowa,8987605,35,67465609,2019-02-22T13:09:41Z
10128572,Takogin,8650725,18,67465398,2019-02-22T13:02:50Z
10128581,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:55Z
10128583,TheDutchMan13,1330847,7,49209938,2017-06-02T23:31:55Z
10128587,TheDutchMan13,1330847,3,49209938,2017-06-02T23:31:56Z
10128589,TheDutchMan13,1330847,5,49209938,2017-06-02T23:31:56Z
10128592,tejajt,8512189,8,63584710,2018-10-16T17:49:10Z
10128599,TheDutchMan13,1330847,5,49209938,2017-06-02T23:31:56Z
10128601,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:57Z
10128607,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:57Z
10128615,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:57Z
10128625,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:58Z
10128630,TheDutchMan13,1330847,5,49209938,2017-06-02T23:31:58Z
10128637,EnglishDutchman,587890,12,62183255,2018-08-31T19:52:51Z
10128639,TheDutchMan13,1330847,9,49209938,2017-06-02T23:31:58Z
10128640,TheDutchMan13,1330847,7,49209938,2017-06-02T23:31:58Z
10128647,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:59Z
10128649,JonathanTransit,9342683,6,68147833,2019-03-14T18:55:03Z
10128658,TheDutchMan13,1330847,4,49209938,2017-06-02T23:31:59Z
10128659,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:00Z
10128675,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:00Z
10128687,maxerickson,360392,11,44448845,2016-12-16T14:25:37Z
10128690,nishisi,8533313,27,63561145,2018-10-16T03:09:52Z
10128692,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:01Z
10128695,navlay,8476263,6,63596587,2018-10-17T03:26:13Z
10128697,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:01Z
10128723,TheDutchMan13,1330847,11,49209938,2017-06-02T23:32:03Z
10128724,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:03Z
10128736,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:04Z
10128750,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:04Z
10128752,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:05Z
10128754,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:05Z
10128755,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:05Z
10128758,mvexel,8909,4,25757821,2014-09-29T23:09:04Z
10128768,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:05Z
10128771,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:06Z
10128777,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:06Z
10128781,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:06Z
10128782,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:06Z
10128784,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:06Z
10128786,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:07Z
10128794,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:07Z
10128795,TheDutchMan13,1330847,12,49209938,2017-06-02T23:32:07Z
10128810,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:08Z
10128811,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:08Z
10128817,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:09Z
10128819,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:09Z
10128820,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:09Z
10128843,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:10Z
10128845,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:10Z
10128867,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:11Z
10128868,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:11Z
10128869,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:11Z
10128873,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:12Z
10128875,timawesomeness,6228256,5,49878400,2017-06-28T04:49:58Z
10128878,TheDutchMan13,1330847,16,49209938,2017-06-02T23:32:13Z
10128879,amillar,28145,7,13331004,2012-10-02T07:31:52Z
10128881,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:13Z
10128882,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:13Z
10128886,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:14Z
10128887,DaveHansenTiger,7168,1,283419,2007-10-22T18:08:53Z
10128888,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:14Z
10128893,hoream_telenav,4437318,8,69034961,2019-04-09T08:35:02Z
10128894,EnglishDutchman,587890,8,62078377,2018-08-28T17:15:24Z
10128895,timawesomeness,6228256,5,49878400,2017-06-28T04:49:58Z
10128911,osmjwh,5084396,9,60268243,2018-06-29T06:42:25Z
10128912,osmjwh,5084396,9,60268243,2018-06-29T06:42:25Z
10128913,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:16Z
10128914,osmjwh,5084396,7,60268243,2018-06-29T06:42:25Z
10128917,osmjwh,5084396,9,54475197,2017-12-09T03:11:30Z
10128918,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:16Z
10128920,Xevi,100124,10,69592995,2019-04-26T09:41:22Z
10128922,mvexel,8909,8,69617299,2019-04-26T22:06:42Z
10128924,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:16Z
10128957,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:17Z
10128960,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:17Z
10128969,Alan Trick,1722904,16,57001712,2018-03-08T14:50:25Z
10128971,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:18Z
10128984,mvexel,8909,37,59135246,2018-05-20T23:22:02Z
10128986,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:18Z
10128987,aweech,8482773,6,70150748,2019-05-12T03:13:44Z
10128997,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:19Z
10129005,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:20Z
10129014,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:21Z
10129015,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:21Z
10129016,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:21Z
10129018,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:22Z
10129031,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:22Z
10129036,eadamk,8476256,10,63444630,2018-10-12T07:34:01Z
10129041,mvexel,8909,3,16919815,2013-07-11T23:10:04Z
10129046,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:23Z
10129053,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:23Z
10129063,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:23Z
10129064,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:24Z
10129068,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:24Z
10129069,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:24Z
10129077,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:25Z
10129078,mvexel,8909,6,49880858,2017-06-28T07:48:34Z
10129079,mvexel,8909,5,49880841,2017-06-28T07:47:43Z
10129098,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:26Z
10129099,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:26Z
10129130,datbrahm,8407159,7,64724110,2018-11-21T05:49:33Z
10129135,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:27Z
10129136,torapa,5446055,6,50608690,2017-07-27T06:21:08Z
10129142,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:27Z
10129161,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:28Z
10129162,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:28Z
10129166,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:28Z
10129170,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:28Z
10129173,mvexel,8909,5,25757821,2014-09-29T23:08:57Z
10129175,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:28Z
10129181,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:29Z
10129183,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:29Z
10129204,TheDutchMan13,1330847,9,49209938,2017-06-02T23:32:30Z
10129206,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:30Z
10129212,torapa,5446055,5,50610548,2017-07-27T07:32:48Z
10129217,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:31Z
10129219,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:31Z
10129228,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:31Z
10129229,timawesomeness,6228256,5,49878400,2017-06-28T04:49:57Z
10129239,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:32Z
10129260,ayushiso,8446883,39,63234644,2018-10-05T15:28:47Z
10129263,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:32Z
10129264,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:32Z
10129271,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:33Z
10129277,aweech,8482773,8,63984637,2018-10-29T16:53:10Z
10129284,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:33Z
10129286,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:33Z
10129319,maxerickson,360392,3,44437319,2016-12-16T03:24:21Z
10129323,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:35Z
10129326,paulmach,91499,4,50143462,2017-07-09T03:45:13Z
10129327,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:36Z
10129331,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:36Z
10129333,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:36Z
10129337,datbrahm,8407159,5,65460799,2018-12-14T03:58:53Z
10129348,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:37Z
10129358,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:37Z
10129360,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:38Z
10129365,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:38Z
10129367,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:38Z
10129369,mvexel,8909,6,50329611,2017-07-16T16:16:19Z
10129395,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:39Z
10129399,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:40Z
10129402,assalea,6964776,10,67455056,2019-02-22T07:15:20Z
10129407,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:41Z
10129408,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:41Z
10129414,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:41Z
10129428,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:42Z
10129430,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:42Z
10129435,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:42Z
10129445,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:43Z
10129469,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:43Z
10129475,mvexel,8909,4,22854632,2014-06-10T17:19:56Z
10129498,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:45Z
10129499,osmjwh,5084396,9,62936193,2018-09-26T07:05:27Z
10129518,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:46Z
10129522,mvexel,8909,7,25757821,2014-09-29T23:09:06Z
10129534,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:47Z
10129540,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:48Z
10129541,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:48Z
10129543,TheDutchMan13,1330847,8,49209938,2017-06-02T23:32:48Z
10129544,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:49Z
10129546,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:49Z
10129550,userd433fc,9023098,8,68294603,2019-03-19T13:16:46Z
10129551,mvexel,8909,8,55396826,2018-01-13T01:43:08Z
10129562,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:50Z
10129567,mvexel,8909,3,22241600,2014-05-09T22:51:54Z
10129568,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:50Z
10129570,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:50Z
10129583,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:51Z
10129587,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:51Z
10129588,mohapd,8476262,5,63562247,2018-10-16T04:20:26Z
10129590,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:52Z
10129591,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:52Z
10129592,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:52Z
10129593,Gabriel Misla,8793009,8,64506694,2018-11-14T23:09:38Z
10129596,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:53Z
10129599,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:53Z
10129604,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:53Z
10129606,andygol,94578,9,67421865,2019-02-21T08:58:19Z
10129609,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:53Z
10129613,TheDutchMan13,1330847,7,49209938,2017-06-02T23:32:54Z
10129614,Gabriel Misla,8793009,11,64534596,2018-11-15T15:49:32Z
10129615,Gabriel Misla,8793009,5,64505097,2018-11-14T22:03:44Z
10129617,osmjwh,5084396,5,53935611,2017-11-19T23:18:06Z
10129623,Margozavr,8268858,15,68162087,2019-03-15T05:54:11Z
10129625,TheDutchMan13,1330847,9,49209938,2017-06-02T23:32:55Z
10129627,TheDutchMan13,1330847,3,49209938,2017-06-02T23:32:55Z
10129629,osmjwh,5084396,7,53935611,2017-11-19T23:18:06Z
10129639,Kevin Atkinson,321736,7,5405091,2010-08-05T06:43:26Z
10129640,mvexel,8909,18,59903692,2018-06-16T22:36:02Z
10129647,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:57Z
10129662,ArminGh,4827171,7,62138937,2018-08-30T12:52:02Z
10129664,osmjwh,5084396,5,60364764,2018-07-03T05:02:05Z
10129670,TheDutchMan13,1330847,6,49209938,2017-06-02T23:32:59Z
10129680,TheDutchMan13,1330847,4,49209938,2017-06-02T23:32:59Z
10129681,GarenKreiz,1102745,6,50779610,2017-08-02T12:25:47Z
10129682,TheDutchMan13,1330847,5,49209938,2017-06-02T23:32:59Z
10129689,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:00Z
10129694,OremSteve,2414388,6,63842060,2018-10-24T17:56:50Z
10129695,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:00Z
10129704,chadbunn,1058653,7,33292736,2015-08-12T14:08:48Z
10129708,torapa,5446055,7,50608690,2017-07-27T06:21:08Z
10129713,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:01Z
10129718,muziriana,6058023,10,61220090,2018-07-31T08:35:44Z
10129728,baindran,8683369,6,68015653,2019-03-11T09:47:56Z
10129729,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:02Z
10129732,mvexel,8909,8,32080416,2015-06-19T17:30:39Z
10129734,torapa,5446055,5,50608999,2017-07-27T06:33:38Z
10129738,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:03Z
10129757,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:04Z
10129759,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:04Z
10129763,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:04Z
10129765,osmjwh,5084396,7,54035343,2017-11-23T20:24:55Z
10129766,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:04Z
10129768,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:05Z
10129771,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:05Z
10129776,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:05Z
10129777,TheDutchMan13,1330847,2,49209938,2017-06-02T23:33:05Z
10129785,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:06Z
10129786,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:06Z
10129807,osmjwh,5084396,6,53935611,2017-11-19T23:18:06Z
10129812,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:08Z
10129828,assalea,6964776,5,67459208,2019-02-22T09:35:07Z
10129831,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:09Z
10129832,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:09Z
10129835,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:10Z
10129841,danuta_telenav,8412798,7,61009537,2018-07-24T07:13:41Z
10129848,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:11Z
10129849,alice-hawthorne,9023103,11,67877720,2019-03-07T10:41:38Z
10129854,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:11Z
10129863,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:12Z
10129873,Natfoot,567792,14,66083393,2019-01-07T00:51:35Z
10129883,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:13Z
10129886,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:13Z
10129893,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:13Z
10129901,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:13Z
10129902,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:14Z
10129915,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:14Z
10129917,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:15Z
10129918,Kevin Atkinson,321736,4,5405091,2010-08-05T07:07:57Z
10129932,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:15Z
10129937,torapa,5446055,7,50608690,2017-07-27T06:21:08Z
10129958,TheDutchMan13,1330847,9,49209938,2017-06-02T23:33:17Z
10129961,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:17Z
10129964,userd433fc,9023098,6,68294603,2019-03-19T13:16:45Z
10129973,osmjwh,5084396,5,53935611,2017-11-19T23:18:06Z
10129977,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:18Z
10129997,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:19Z
10129999,markzawi,8236400,4,61339207,2018-08-03T18:59:55Z
10130004,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:20Z
10130011,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:21Z
10130016,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:21Z
10130017,userd433fc,9023098,9,68294586,2019-03-19T13:16:23Z
10130018,annakulikowa,8987605,9,67839135,2019-03-06T10:54:49Z
10130022,paulmach,91499,5,50143462,2017-07-09T03:45:13Z
10130025,butlerm,104930,5,2727777,2009-10-03T19:34:22Z
10130036,userd433fc,9023098,7,67467061,2019-02-22T13:55:18Z
10130041,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:22Z
10130049,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:23Z
10130055,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:23Z
10130062,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:24Z
10130065,eadamk,8476256,5,63966939,2018-10-29T06:11:33Z
10130073,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:25Z
10130074,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:25Z
10130077,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:25Z
10130078,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:26Z
10130082,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:26Z
10130083,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:26Z
10130088,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:27Z
10130090,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:27Z
10130094,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:27Z
10130095,mvexel,8909,3,18275839,2013-10-10T06:45:35Z
10130102,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:27Z
10130116,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:28Z
10130127,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:29Z
10130129,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:29Z
10130131,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:29Z
10130133,TheDutchMan13,1330847,9,49209938,2017-06-02T23:33:30Z
10130135,osmjwh,5084396,10,52314642,2017-09-23T21:05:02Z
10130145,William Wait,8289562,9,59062411,2018-05-17T21:07:09Z
10130147,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:31Z
10130153,shushmit,8683370,5,63305430,2018-10-08T10:28:11Z
10130158,osmjwh,5084396,5,54041501,2017-11-24T06:17:52Z
10130159,torapa,5446055,5,50608999,2017-07-27T06:33:38Z
10130160,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:32Z
10130161,nishisi,8533313,7,63667263,2018-10-19T05:21:46Z
10130165,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:33Z
10130170,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:33Z
10130172,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:34Z
10130176,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:34Z
10130179,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:35Z
10130183,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:35Z
10130190,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:35Z
10130195,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:36Z
10130197,torapa,5446055,5,50608690,2017-07-27T06:21:09Z
10130201,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:36Z
10130219,mvexel,8909,5,32080336,2015-06-19T17:25:55Z
10130220,Ted Percival,30079,2,449981,2009-04-12T08:14:02Z
10130227,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:36Z
10130237,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:37Z
10130253,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:38Z
10130255,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:38Z
10130258,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:38Z
10130261,soumybha,8683376,10,68369648,2019-03-21T11:26:30Z
10130268,timawesomeness,6228256,6,49878400,2017-06-28T04:50:03Z
10130273,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:40Z
10130285,changurl,8407156,3,60566311,2018-07-10T08:40:36Z
10130296,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:41Z
10130300,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:41Z
10130303,mvexel,8909,4,25757821,2014-09-29T23:08:54Z
10130304,mvexel,8909,5,25757821,2014-09-29T23:08:54Z
10130309,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:43Z
10130314,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:43Z
10130320,timawesomeness,6228256,6,49849912,2017-06-27T00:41:23Z
10130321,osmjwh,5084396,9,54041501,2017-11-24T06:17:52Z
10130322,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:44Z
10130323,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:44Z
10130329,swappa,8369524,9,60203607,2018-06-27T07:02:32Z
10130332,muziriana,6058023,6,61224302,2018-07-31T10:36:32Z
10130337,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:45Z
10130341,osmjwh,5084396,5,54041501,2017-11-24T06:17:52Z
10130355,osmjwh,5084396,5,53935611,2017-11-19T23:18:07Z
10130356,UtahBuildingsImport,7426959,7,57990556,2018-04-11T03:29:15Z
10130357,TheDutchMan13,1330847,3,49209938,2017-06-02T23:33:46Z
10130358,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:47Z
10130359,osmjwh,5084396,4,54016238,2017-11-23T03:16:25Z
10130362,TheDutchMan13,1330847,7,49209938,2017-06-02T23:33:47Z
10130402,TheDutchMan13,1330847,8,49209938,2017-06-02T23:33:49Z
10130403,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:49Z
10130405,torapa,5446055,10,50555164,2017-07-25T11:29:16Z
10130407,TheDutchMan13,1330847,11,49209938,2017-06-02T23:33:50Z
10130408,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:50Z
10130417,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:51Z
10130418,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:51Z
10130438,payelgh,8683377,11,64064764,2018-11-01T02:47:51Z
10130452,TheDutchMan13,1330847,5,49209938,2017-06-02T23:33:53Z
10130464,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:54Z
10130468,timawesomeness,6228256,5,49878757,2017-06-28T05:26:14Z
10130476,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:55Z
10130477,TheDutchMan13,1330847,6,49209938,2017-06-02T23:33:55Z
10130481,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:55Z
10130482,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:55Z
10130483,TheDutchMan13,1330847,4,49209938,2017-06-02T23:33:56Z
